Name:  | Date: 3/5/23 | Time: 18:03:47 | Oper: 0rgan1cElectronics!          
X/Z	Nm	Nw	Nc	Model	X-axis	Y-axis	Z-axis	Path	Temp (C)
2 	 29 	 911 	 2 	 4 	 0 	 0 	 0 	 1 	 25
1 	 1
1 	 0
 261	0.00708	-0.01296	0.01166	-0.03102	-0.02985	-0.02919	0.00331	-0.02062	-0.01957	-0.01214	0.02946	-0.05433	0.00277	0.00685	-0.01617	-0.02479	0.00820	-0.01341	-0.03651	0.02961	-0.00572	0.04272	0.00789	0.05006	0.01578	0.04502	0.01026	0.05801	-0.02636 
 262	-0.04487	-0.02166	0.00852	-0.01340	-0.02075	-0.06466	-0.02292	-0.00945	-0.02936	-0.00186	-0.00005	-0.03914	-0.04648	-0.01705	-0.01824	-0.01903	-0.02961	0.01795	0.04240	0.02151	0.04331	0.00034	0.00892	0.03522	-0.00167	-0.00192	-0.01191	0.00339	0.01750 
 263	0.01620	0.04638	0.01118	0.03267	0.01266	0.01008	0.04073	0.01699	0.03129	0.03064	-0.00810	0.04539	0.00663	0.05129	0.00195	0.03916	0.02002	0.02139	0.03691	0.05549	-0.00807	0.06674	0.01441	0.03213	0.03578	0.05606	0.04439	0.04643	0.01065 
 264	0.01467	-0.00063	0.01860	-0.00170	0.02639	0.01863	0.05742	-0.00349	0.02338	-0.01751	0.03272	0.01096	0.02519	0.01585	0.02771	0.01738	0.03020	0.01403	0.01966	0.06021	0.02278	0.09353	0.04348	0.06390	0.00047	0.08213	0.04887	0.00952	0.02653 
 265	-0.01266	0.02844	0.02552	0.00748	0.03318	0.01373	0.02913	0.02518	-0.02278	0.04527	0.03370	0.04336	0.01005	0.00277	0.02596	-0.01938	-0.00681	0.02619	0.02960	0.02808	0.11404	0.04447	0.03228	0.05828	0.03215	0.03477	0.07539	0.06610	0.07397 
 266	-0.00169	-0.01594	-0.00408	0.00810	-0.03255	-0.00370	-0.01141	-0.00169	-0.02892	-0.03312	0.01207	-0.01975	-0.00183	-0.02029	0.01160	0.01742	0.00878	-0.00894	-0.00359	-0.00078	-0.01010	0.00966	0.00629	0.03343	0.04265	-0.00608	0.04628	0.04380	0.00576 
 267	0.00465	-0.02854	-0.02526	0.01231	-0.01228	-0.05039	-0.01765	-0.04591	0.00148	-0.00889	-0.01438	-0.03018	-0.01252	-0.03509	-0.00787	0.01221	-0.02006	0.02360	0.03506	0.01141	0.01702	-0.00643	0.01639	0.02014	-0.00681	-0.01876	0.01947	-0.04956	0.01034 
 268	0.05515	0.06438	0.04420	-0.02823	0.03204	0.02820	-0.00931	0.04226	0.02502	0.06381	0.05693	0.01777	-0.01788	0.01381	0.02561	0.02774	0.03384	0.05224	0.08164	0.05232	0.08504	0.07489	0.06317	0.06761	0.03493	0.04180	0.08870	0.07002	0.06800 
 269	0.00120	-0.04845	-0.00204	0.00605	-0.03382	-0.02475	-0.00249	0.01924	-0.02768	-0.01964	0.02088	-0.04694	-0.01026	-0.03130	-0.01089	-0.03121	-0.00620	-0.03003	-0.00343	-0.00985	-0.03237	0.03319	0.03416	0.04399	0.00188	-0.01749	-0.00014	0.03348	0.02745 
 270	-0.01249	-0.03209	-0.03586	0.01948	-0.01192	-0.01966	-0.01544	-0.04729	0.01123	0.01475	-0.04242	-0.02368	0.02268	-0.00897	0.03130	-0.02020	-0.00160	-0.02944	-0.00372	-0.02512	0.04610	-0.02108	0.01613	-0.02348	0.00262	0.02581	-0.00458	0.01779	0.02252 
 271	-0.00011	0.01310	0.01938	-0.02838	0.02542	0.05389	-0.01203	-0.02339	0.00225	0.01295	0.00080	0.03133	-0.02735	0.03843	0.05485	-0.00126	-0.01522	0.04823	0.02330	0.04323	0.00614	0.04086	0.05913	0.04154	0.04738	0.06127	0.06106	0.04796	0.06432 
 272	0.01012	-0.03906	0.00139	-0.00172	0.01396	0.01858	0.00816	0.00901	-0.02168	0.00067	0.00327	-0.03694	0.02071	-0.01756	0.00509	-0.03669	0.01394	0.02048	0.02026	0.09075	-0.03633	0.01719	0.07077	0.01528	-0.00635	0.05242	0.04127	0.01300	0.03285 
 273	-0.02401	-0.04483	-0.03266	-0.01608	-0.03424	0.02072	-0.03327	0.00707	-0.02444	0.03001	-0.05583	-0.04231	0.01118	-0.01900	-0.01479	-0.01002	-0.01231	0.01370	0.01058	-0.04111	0.03686	0.00521	0.01764	-0.01929	-0.01624	0.03234	0.00617	-0.01249	-0.02664 
 274	-0.06416	-0.00495	-0.00203	0.01201	-0.01330	0.04238	-0.01176	-0.01065	0.01952	-0.01583	0.01346	0.00700	0.02210	0.02971	0.04339	0.00347	0.04638	0.02554	0.03016	0.01593	-0.00325	0.04300	0.01526	0.06292	0.04578	-0.00297	0.03309	0.06636	0.03746 
 275	0.00957	0.00061	-0.02270	0.03835	-0.00096	0.01400	0.01706	-0.00241	0.02617	0.00147	0.03961	-0.02619	0.01810	-0.01803	0.01900	0.02500	0.03829	-0.00554	-0.00225	0.06671	-0.01096	0.05229	0.02166	0.05880	0.02753	0.07407	0.05322	0.01169	0.05495 
